真実日数：1；遊戯日数：2.014277；単位日数：1；遊戯年数：0.00551856712328767；単位年数：0.00551856712328767；乗率：0.014277
真実日数：2；遊戯日数：2.043034832729；単位日数：1.014277；遊戯年数：0.00559735570610685；単位年数：7.87885828191781E-05；乗率：0.014277
真実日数：3；遊戯日数：2.07220324103587；単位日数：1.028757832729；遊戯年数：0.00567726915352294；単位年数：7.99134474160886E-05；乗率：0.014277
真実日数：4；遊戯日数：2.10178808670814；単位日数：1.04344540830687；遊戯年数：0.00575832352522778；単位年数：8.10543717048463E-05；乗率：0.014277
真実日数：5；遊戯日数：2.13179531522207；単位日数：1.05834267840127；遊戯年数：0.00584053511019746；単位年数：8.22115849696782E-05；乗率：0.014277
真実日数：6；遊戯日数：2.1622309569375；単位日数：1.0734526368208；遊戯年数：0.00592392042996575；単位年数：8.338531976829E-05；乗率：0.014277
真実日数：7；遊戯日数：2.1931011283097；単位日数：1.0887783201167；遊戯年数：0.00600849624194437；単位年数：8.45758119786223E-05；乗率：0.014277
真実日数：8；遊戯日数：2.22441203311857；単位日数：1.104322808193；遊戯年数：0.00609427954279062；単位年数：8.5783300846241E-05；乗率：0.014277
真実日数：9；遊戯日数：2.25616996371541；単位日数：1.12008922492557；遊戯年数：0.00618128757182304；単位年数：8.70080290324218E-05；乗率：0.014277
真実日数：10；遊戯日数：2.28838130228737；単位日数：1.13608073878984；遊戯年数：0.00626953781448595；単位年数：8.82502426629173E-05；乗率：0.014277
真実日数：11；遊戯日数：2.32105252214013；単位日数：1.15230056349754；遊戯年数：0.00635904800586337；単位年数：8.95101913774166E-05；乗率：0.014277
真実日数：12；遊戯日数：2.35419018899873；単位日数：1.16875195864259；遊戯年数：0.00644983613424308；単位年数：9.0788128379711E-05；乗率：0.014277
真実日数：13；遊戯日数：2.38780096232706；単位日数：1.18543823035613；遊戯年数：0.00654192044473167；単位年数：9.20843104885889E-05；乗率：0.014277
真実日数：14；遊戯日数：2.4218915966662；単位日数：1.20236273197093；遊戯年数：0.00663531944292111；単位年数：9.33989981894354E-05；乗率：0.014277
真実日数：15；遊戯日数：2.45646894299181；単位日数：1.21952886469528；遊戯年数：0.00673005189860769；単位年数：9.4732455686585E-05；乗率：0.014277
真実日数：16；遊戯日数：2.4915399500909；単位日数：1.23694007829653；遊戯年数：0.00682613684956411；単位年数：9.60849509564219E-05；乗率：0.014277
真実日数：17；遊戯日数：2.52711166595835；単位日数：1.25459987179437；遊戯年数：0.00692359360536534；単位年数：9.74567558012273E-05；乗率：0.014277
真実日数：18；遊戯日数：2.56319123921324；単位日数：1.27251179416398；遊戯年数：0.00702244175126914；単位年数：9.88481459038033E-05；乗率：0.014277
真実日数：19；遊戯日数：2.59978592053549；単位日数：1.29067944504926；遊戯年数：0.00712270115215201；単位年数：0.00010025940088287；乗率：0.014277
真実日数：20；遊戯日数：2.63690306412297；単位日数：1.30910647548623；遊戯年数：0.00722439195650129；単位年数：0.000101690804349274；乗率：0.014277
真実日数：21；遊戯日数：2.67455012916945；単位日数：1.32779658863674；遊戯年数：0.00732753460046426；単位年数：0.000103142643962971；乗率：0.014277
真実日数：22；遊戯日数：2.71273468136361；単位日数：1.34675354053271；遊戯年数：0.00743214981195509；単位年数：0.000104615211490829；乗率：0.014277
真実日数：23；遊戯日数：2.75146439440944；単位日数：1.3659811408309；遊戯年数：0.00753825861482037；単位年数：0.000106108802865284；乗率：0.014277
真実日数：24；遊戯日数：2.79074705156842；単位日数：1.38548325357854；遊戯年数：0.00764588233306416；単位年数：0.000107623718243791；乗率：0.014277
真実日数：25；遊戯日数：2.83059054722366；単位日数：1.40526379798988；遊戯年数：0.00775504259513332；単位年数：0.000109160262069159；乗率：0.014277
真実日数：26；遊戯日数：2.87100288846638；単位日数：1.42532674923378；遊戯年数：0.00786576133826404；単位年数：0.000110718743130719；乗率：0.014277
真実日数：27；遊戯日数：2.91199219670501；単位日数：1.44567613923259；遊戯年数：0.00797806081289044；単位年数：0.000112299474626395；乗率：0.014277
真実日数：28；遊戯日数：2.95356670929737；単位日数：1.46631605747242；遊戯年数：0.00809196358711607；単位年数：0.000113902774225638；乗率：0.014277
真実日数：29；遊戯日数：2.99573478120601；単位日数：1.48725065182495；遊戯年数：0.00820749255124933；単位年数：0.000115528964133258；乗率：0.014277
真実日数：30；遊戯日数：3.03850488667728；単位日数：1.50848412938106；遊戯年数：0.00832467092240352；単位年数：0.000117178371154186；乗率：0.014277
真実日数：31；遊戯日数：3.08188562094438；単位日数：1.53002075729623；遊戯年数：0.00844352224916267；単位年数：0.000118851326759156；乗率：0.014277
真実日数：32；遊戯日数：3.1258857019546；単位日数：1.55186486364815；遊戯年数：0.00856407041631397；単位年数：0.000120548167151296；乗率：0.014277
真実日数：33；遊戯日数：3.1705139721214；単位日数：1.57402083830645；遊戯年数：0.00868633964964768；単位年数：0.000122269233333715；乗率：0.014277
真実日数：34；遊戯日数：3.21577940010138；単位日数：1.59649313381495；遊戯年数：0.00881035452082571；単位年数：0.000124014871178022；乗率：0.014277
